0.00495401191546159, -0.023088225005247764
0.02295906011011309, 0.1887099117911406
0.04028868354062508, 0.5405227949130555
0.05557050519619611, 1.125607478647428
0.07294049265643752, 1.827618683702081
0.0909859048808185, 2.3896151424312064
0.10554655587188995, 2.7178231409673375
0.12564515174184243, 3.093240908675037
0.13951423235688265, 3.4213843247636007
0.1568626923346017, 3.936623091454128
0.17490003175303676, 4.428579885796705
0.1901630168614007, 4.850238685962467
0.20680106991588143, 5.201986986636815
0.22411454773450162, 5.413720540985636
0.24141726181186063, 5.532067876152393
0.25592678503194144, 5.4166913335737235
0.2738726326496564, 5.114865264868763
0.290419193903417, 4.672830702495573
0.3062553482339392, 4.067305674106207
0.3248550931332713, 3.4386924207115905
0.33999429521713165, 2.786409700283625
0.35721897217034704, 2.2277069463804233
0.37375207874753114, 1.6689396100296534
0.3896178333665216, 1.3202266843909598
0.40617784929685863, 0.9949248959953501
0.4234455812151188, 0.809767018820402
0.43999752433950995, 0.41442556603824343
0.4558713517644463, 0.1357523047860969
0.4724448223713598, -0.0728167096319341
0.49042565214817363, -0.07113756599518872
0.5008126624652197, 0.04656394469589742
